X1,X2,Y,domain
-0.73450262,3.8114295,-1,1
0.23729802,5.036721594,1,1
-0.83205575,3.6722306,-1,1
-0.71548616,3.5129089000000002,-1,1
-1.3831827,5.09731074,1,1
-0.9682295,4.08841479,-1,1
-1.0425466,6.1338994,-1,1
-1.7658251,5.45721464,-1,1
0.63688617,5.98421239,-1,1
-1.5098956,5.48141982,-1,1
-0.74923572,5.010089513,1,1
0.99329223,5.39668097,1,1
1.0746062,5.44090569,-1,1
-0.77962119,3.4844488,-1,1
0.83749097,6.7479119,1,1
2.2014595,4.33500995,-1,1
-0.26888451,6.3706909,-1,1
-0.50651695,6.2405217,-1,1
-0.83495889,3.9645878000000003,-1,1
-1.2199002,6.1192616,-1,1
0.80329114,6.354566,-1,1
-1.1537757,5.58736602,-1,1
1.0383377,5.95224989,-1,1
1.5844944,3.7106909999999997,1,1
0.81118282,3.3523125,1,1
0.53391671,6.861091,1,1
1.2005935,4.05187791,1,1
-1.8514231,5.54478935,-1,1
-0.92762992,6.5491136,-1,1
-0.73884241,5.57768688,1,1
0.043946721,7.034038,1,1
-0.31052875,3.9347954,-1,1
1.2048413,5.31764115,-1,1
-0.6639825,6.1830357,-1,1
0.74509569,5.87707571,-1,1
0.35270789,6.5842515,-1,1
-0.077284006,3.7810727,-1,1
-0.23185545,5.62573012,1,1
0.09684788,5.58896999,1,1
-1.6177632,4.28843425,1,1
-1.4628706,5.65671182,-1,1
0.61729459,4.990402761,1,1
0.12505795,3.7602424,-1,1
-0.55302001,4.31296406,1,1
-1.6651299,3.7432546,1,1
-0.74732636,4.28041661,-1,1
-1.3060722,4.09718594,-1,1
-0.26859255,6.6000001,-1,1
-1.451929,4.83315061,1,1
0.59815377,5.48399693,-1,1
-1.1108899,5.30847117,1,1
-0.83567255,4.49313008,1,1
-0.85198161,4.40991658,1,1
-0.57289845,4.12031241,-1,1
-2.1190482,4.42500498,1,1
0.20420585,3.7064225,-1,1
0.36011572,4.2850618,1,1
2.4837177,6.2059143,1,1
1.3288772,6.5076484,1,1
-0.94660246,5.44471603,1,1
0.68793788,4.12158309,1,1
0.31330687,3.9330949,-1,1
-0.1662794,5.16533658,1,1
0.17569758,3.8898931,-1,1
0.93907525,6.6885135,1,1
-0.95421171,5.6867008,1,1
0.79971806,5.66151573,-1,1
1.148416,3.4810935,1,1
-0.59788279,6.2202866,-1,1
0.3200082,4.00212227,-1,1
0.55791513,3.9358561,1,1
-1.0666046,4.54375753,1,1
-0.63683898,5.9421875,1,1
-1.4112023,4.78588998,1,1
0.1218175,4.95904849,1,1
1.3941619,5.50437903,-1,1
1.184774,6.4878177,-1,1
-1.337431,5.59485264,-1,1
1.2088534,5.35394243,-1,1
-1.7325025,3.6778364999999997,1,1
0.039398091,3.6488777,-1,1
-0.44824752,5.90956657,-1,1
1.3336565,4.29603286,-1,1
1.4200037,6.8034051,1,1
-1.460402,6.200674,-1,1
0.74156682,5.74356796,-1,1
0.53268777,6.7622026,-1,1
-1.0365825,6.0427955,-1,1
-0.65802264,3.6932413,-1,1
-1.0726329,5.5335858,1,1
0.24858473,4.5494952699999995,1,1
-1.3878222,4.84446239,1,1
0.44002033,5.9002257799999995,-1,1
-1.4377672,5.09193108,1,1
-1.9421127,4.2387785000000004,1,1
1.6863266,4.27648266,-1,1
-1.5832748,4.15841008,1,1
0.7396392,5.20320768,1,1
-2.8360574,4.82291887,-1,1
-1.1031362,5.3216399899999995,1,1
0.62692645,5.12495509,-1,1
-0.46985322,3.8787327,-1,1
-1.3392677,5.8685247799999996,-1,1
0.86732933,3.8114452,1,1
-0.27416682,4.01005165,-1,1
1.0936581,4.46222876,1,1
0.96060243,5.45433419,-1,1
-0.86684786,5.21395834,1,1
-0.77597727,5.12704115,1,1
-1.9524457,4.10022246,1,1
-0.33663508,5.5594321,1,1
-0.026676138,3.9066179,-1,1
-0.072348821,3.9246677,-1,1
1.1928556,4.59582819,-1,1
-0.82657209,4.4935371,1,1
-0.13567972,3.5852227,-1,1
0.35486719,4.77769716,1,1
-0.88838279,3.4143984,-1,1
1.3504389,6.0959065,1,1
-0.55805292,3.3313942,-1,1
0.81597253,5.76158327,-1,1
1.090011,3.9024722,1,1
-0.92717462,4.59433371,1,1
-0.79471432,5.27633333,1,1
-0.80367799,5.39628832,1,1
0.1188592,3.7203344,-1,1
1.7058232,5.56881317,-1,1
0.63334957,5.90144473,-1,1
-1.6949771,5.61418147,-1,1
-0.43597654,4.0463609,-1,1
1.199195,4.24647594,1,1
-0.13767582,5.42452147,1,1
0.20721888,3.6189356,-1,1
0.15681532,4.06589118,-1,1
1.003757,4.9652596,-1,1
-0.67170933,6.3501586,-1,1
0.30553743,4.8393758,1,1
1.2670086,5.77527757,-1,1
0.000725305,4.963358758,1,1
-0.23001172,6.9998558,1,1
-0.59911445,6.2469149,-1,1
0.24654269,4.10026762,-1,1
-0.82579829,3.3260197,-1,1
-0.13678619,3.8363416,-1,1
0.39012236,3.797053,-1,1
0.25269535,3.6953034000000002,-1,1
1.64039,5.047671693,-1,1
-0.67213725,5.68287766,1,1
-0.57261839,4.21086454,1,1
0.51249907,4.50952795,1,1
-0.21644433,3.6184589000000003,-1,1
-2.1396387,3.5726454,1,1
-0.37680059,4.38303591,1,1
-0.017547181,3.7859963,-1,1
0.87419121,3.5895292999999997,1,1
1.3708893,6.2941766,1,1
0.92234642,5.92969381,-1,1
0.49771287,5.56719857,-1,1
-0.42855165,6.126169,-1,1
0.92253785,5.1660436,1,1
-1.520326,3.7725762,1,1
-0.000688793,7.002686300000001,1,1
0.67272099,6.0673427,-1,1
0.95725029,4.42785031,1,1
1.5438839,4.7397885,-1,1
1.892614,5.83397385,1,1
-0.46171699,4.2933126999999995,-1,1
1.441654,5.89828901,-1,1
1.3787269,5.13129571,-1,1
-0.37532326,3.6113926999999997,-1,1
-0.80092192,4.76006745,1,1
-1.5491176,5.38561702,-1,1
0.5037939,5.075191148,-1,1
-0.2873223,3.9321147,-1,1
1.8235896,6.430472,1,1
1.4742261,3.5562304,1,1
-0.88228813,4.39228349,1,1
1.1432935,5.60695872,-1,1
-0.61216074,3.5824316,-1,1
-0.34658772,5.57421442,1,1
-1.3866991,4.71751382,1,1
0.37176164,4.19059582,-1,1
0.62708065,4.937120878,1,1
-1.4118528,6.1087561,-1,1
-0.92557182,5.69424661,-1,1
1.1633817,4.2317318,1,1
-1.0987664,5.64131718,1,1
-0.23900509,4.15217997,-1,1
1.1466685,3.4403922,1,1
1.2047983,4.78714999,-1,1
0.30355306,6.6073243,-1,1
-0.23776267,6.7409352,1,1
-1.6690497,5.80890056,-1,1
-1.6735919,5.87959241,-1,1
0.55739839,4.74542329,1,1
0.17273127,4.57189026,1,1
1.0598494,5.7633211,-1,1
0.79203944,5.9877251000000005,-1,1
-0.060496154,6.6483325,-1,1
-0.95125592,6.3902293,-1,1
-1.5871266,4.23433917,1,1
1.6598886,5.67197347,-1,1
-1.2856632,4.2455266,1,1
0.38698111,4.999346798,1,1
-1.0257715,4.04983692,1,1
-1.8487175,4.65251449,1,1
-1.0713649,4.38391281,1,1
-0.13444649,3.9037369,-1,1
-0.068250591,4.59649993,1,1
1.2102742,5.30640498,-1,1
-1.1466964,4.35324841,1,1
1.242785,3.6682348,1,1
0.33592195,5.61079416,1,1
2.287906,6.2159662,1,1
0.64321135,4.64932529,1,1
0.58355978,5.67857974,-1,1
-2.0522459,3.5987181,1,1
-1.2352047,5.32339194,1,1
0.65850618,4.94303332,1,1
0.83079333,6.3473635999999996,-1,1
-0.66524807,5.3570832,1,1
1.3259623,5.33509439,-1,1
-0.24888978,5.50492747,1,1
1.0266382,6.6072379,-1,1
-1.58072,3.3946715999999997,1,1
-1.032644,5.6544070600000005,-1,1
0.10911357,4.47762286,1,1
1.4898896,6.586918,1,1
-0.30162798,4.88432795,1,1
-0.91419199,5.31667187,1,1
1.2716712,5.49552617,-1,1
0.81384004,5.81680429,-1,1
-1.0729526,4.982972051,1,1
-0.62081305,3.8835657,-1,1
-0.6602351,4.929177913,1,1
0.67318583,5.17192235,1,1
0.42504658,5.045419968,1,1
-1.5225771,4.25985349,1,1
-1.6982972,3.20969,1,1
0.42261742,6.7370392,-1,1
1.4267929,5.49783909,-1,1
-1.5219839,5.93353135,-1,1
-0.2192347,4.80474303,1,1
-0.058445772,5.54034795,1,1
1.5031863,6.4997343999999995,1,1
-0.38088871,6.4088398,-1,1
-1.4457129,4.79661246,1,1
-0.63350793,6.64595,-1,1
1.1794036,6.4243896,1,1
1.1151658,4.55284323,1,1
1.4473856,5.39811463,-1,1
0.83231728,3.7055584,1,1
-0.68464163,5.98932305,-1,1
2.5525421,6.3984766,1,1
-1.0076129,4.78936562,1,1
-1.7367638,5.3666534200000005,-1,1
1.1615383,4.64330084,1,1
-1.1657425,4.04954704,1,1
1.3472023,5.47185451,-1,1
-0.12152295,4.932905144,1,1
1.4634062,5.066503492,-1,1
-2.1811689,3.1232626000000003,1,1
0.85622744,3.890415,1,1
1.3519119,5.6441843800000004,-1,1
0.66141772,5.01469124,1,1
1.0738185,3.6222642,1,1
1.3727082,5.42776572,-1,1
0.19618644,3.2947029,-1,1
0.44379596,6.9929597,-1,1
0.48567582,6.0519843,-1,1
1.2274587,4.900262204,-1,1
0.67181763,7.0329630000000005,-1,1
-0.028122421,4.67664249,1,1
1.1693005,5.51054678,-1,1
-1.2090956,4.26749421,1,1
0.35024418,6.2192729,-1,1
-0.15152748,3.8868551,-1,1
0.15260766,4.1253063,1,1
-0.033745574,3.6357128999999997,-1,1
-0.025532855,3.7003696,-1,1
-0.38705961,5.10421048,1,1
0.2365841,3.7393181,-1,1
-1.8940728,4.20100956,1,1
-0.067683273,4.6061271,1,1
-0.57025434,5.50172989,1,1
-1.1087508,4.56025727,1,1
-0.67844634,6.6023756,-1,1
-1.4024666,4.61368726,1,1
-0.45567891,6.5484159,-1,1
-0.32538255,5.96857781,1,1
0.94499017,5.30946213,-1,1
-1.0050664,3.7144527,-1,1
-2.1905021,3.6995951,1,1
1.926596,6.4080485,1,1
1.0665112,5.087719606,-1,1
-0.75263027,4.6786145900000005,1,1
0.51392568,6.2691828,-1,1
0.86592042,6.1351186,-1,1
1.0011256,5.284854,1,1
0.49941043,3.8280911,-1,1
0.81798625,5.84490144,-1,1
0.51341681,6.4953627,-1,1
0.58588634,4.7269901,1,1
0.031672954,4.17936893,1,1
1.101777,4.62567651,1,1
-1.0136692,4.63683517,1,1
-0.16305039,4.24126575,-1,1
0.68893861,4.81295347,1,1
-1.048365,5.21912176,1,1
0.56918753,4.14185942,-1,1
-1.3656747,5.64450296,-1,1
0.69785736,5.78367028,-1,1
-0.24149276,5.89708835,1,1
0.31589838,6.430955,1,1
-0.6983145,3.7370491,-1,1
1.1940732,5.18979708,-1,1
-0.57240914,6.1601303000000005,-1,1
0.99096504,5.59403976,-1,1
2.6790783,6.1710373,1,1
-1.2015432,5.45479871,-1,1
1.3852716,6.516113,1,1
-0.41136796,3.6577153,-1,1
-0.66496033,6.6092653,-1,1
0.40720736,6.8002022,-1,1
-0.086766012,3.6735541,-1,1
-0.58003101,3.9083196,-1,1
0.53525636,5.50421548,1,1
-0.13229617,5.95438816,-1,1
-0.17232866,4.32381912,1,1
-0.10200942,4.86983309,1,1
1.9848836,5.41683553,-1,1
-1.3511299,6.3186808,-1,1
0.13323635,4.43209743,1,1
-0.17282372,6.5942389,-1,1
1.6683327,3.2340673,1,1
1.877877,4.63153387,-1,1
0.56914766,6.1475759,-1,1
-1.1869232,4.02430439,-1,1
0.90159785,5.94651733,-1,1
-0.47385061,4.08911323,-1,1
-0.59251151,3.4236044000000003,-1,1
0.49767467,3.9765155,-1,1
-0.4780915,4.20350099,-1,1
0.17103524,6.5881992,1,1
-1.3577622,4.15161128,1,1
-0.10558449,4.68420795,1,1
-1.3081791,4.67963595,1,1
-0.43369124,6.9785623999999995,-1,1
1.2854178,5.15158524,-1,1
1.2045348,4.22167767,1,1
1.4024659,3.8723318,1,1
-1.7335075,5.5622169,-1,1
-1.3973286,5.55285784,-1,1
0.72415425,5.98879508,-1,1
-0.27131127,6.588611,-1,1
1.1147908,4.89442004,-1,1
0.71906167,5.078094351,1,1
0.83314284,4.74560566,1,1
0.21751182,4.63180013,1,1
1.6013995,4.81726235,-1,1
0.37142594,4.41136708,1,1
-1.7097161,3.7051494,1,1
1.3650208,3.4767302,1,1
-0.64158982,3.6504722999999997,-1,1
1.6422374,6.5338937,1,1
-0.5093125,4.06781275,-1,1
-0.78354803,4.993526609,1,1
-0.017179738,3.9663862,-1,1
-0.14858762,4.981522438,1,1
-1.5101197,3.6110225,1,1
0.93439404,5.31971488,-1,1
0.28078601,4.60017539,1,1
-0.43939737,4.11629388,1,1
-0.34803237,5.11851696,1,1
0.76222782,5.34356817,-1,1
0.56281784,5.66052465,-1,1
0.73922974,5.67334611,-1,1
-0.11350991,5.84578284,1,1
-1.8446054,5.093182607,-1,1
-0.46244234,4.8129993,1,1
2.5732852,5.98866753,1,1
0.71202028,5.83714668,-1,1
-0.32210439,5.5345118,1,1
-0.46737371,6.3002155,-1,1
-0.12366707,3.7317948000000003,-1,1
1.2614637,3.6258314,1,1
0.41370946,6.1574241999999995,-1,1
1.2094013,6.281082,-1,1
-0.85491925,6.4420706,-1,1
0.41636436,5.1004525,1,1
1.0197211,5.99686807,-1,1
1.0329592,5.033100653,-1,1
0.35355661,6.0631483,-1,1
0.38769294,6.7176567,-1,1
-0.26853577,5.96090912,1,1
-0.28695903,4.27405345,1,1
-0.23467139,5.35155379,1,1
0.40841195,4.33613871,1,1
-0.89599199,5.20724536,1,1
1.4437376,6.3848337,1,1
-0.61365854,3.7821246,-1,1
-1.5045118,3.8597491,1,1
0.11768844,3.6316721999999997,-1,1
0.76269443,5.92078541,-1,1
1.2086581,4.7286992,-1,1
1.0398728,5.09093081,1,1
-1.5760965,5.5877672,-1,1
0.74438611,6.4188313,1,1
1.3640778,4.5880654,-1,1
-0.87418054,5.92198152,-1,1
1.0197194,4.37539268,1,1
-1.871004,4.54865184,1,1
-0.53218073,4.82134801,1,1
-1.1248475,5.49392304,-1,1
-1.1057957,4.64910861,1,1
-1.5511749,5.6946759700000005,-1,1
0.92798972,6.4476026,1,1
-0.054685394,3.9415585,-1,1
0.80171222,5.4309013,1,1
0.41762133,4.28918145,1,1
-0.5213501,5.72625339,1,1
0.93275311,3.7640561999999997,1,1
0.38163246,5.17481798,1,1
-1.667569,4.78787993,1,1
0.98093462,5.092061871,-1,1
0.53218504,4.956932503,1,1
0.85072998,5.59755658,-1,1
1.3439702,5.87806241,-1,1
-0.81415839,5.22988344,1,1
0.50061012,5.025115041,1,1
1.6187711,4.86946921,-1,1
2.1773921,6.1275113999999995,1,1
0.05836238,4.36248229,1,1
-0.30994546,6.4458678,-1,1
-1.4178823,3.7155726,1,1
0.21249319,6.8068327,-1,1
1.5606108,4.82307646,-1,1
-0.32758408,5.23158369,1,1
1.4090635,2.9061862,1,1
-0.56049929,3.5940022000000003,-1,1
-1.8846858,4.0208020399999995,1,1
1.7835969,4.49174114,-1,1
-0.58273156,3.9462330000000003,-1,1
-1.2503578,4.71408605,1,1
1.0129608,5.67671389,-1,1
-0.61840025,3.8046895000000003,-1,1
-0.40228117,3.8869561,-1,1
-0.24587276,4.26109364,-1,1
-0.3570139,4.05551711,-1,1
-1.1333847,5.9278227900000005,-1,1
-2.4124094,5.25988449,-1,1
0.048914601,3.6357006,-1,1
1.2483721,4.997372106,-1,1
0.84183342,4.62817298,1,1
-1.12103,3.8024031000000003,-1,1
0.91295805,3.4046924,1,1
-0.84310118,3.857718,-1,1
0.8162137,5.30603633,1,1
-0.30718393,5.93824069,-1,1
-1.1427129,4.75547954,1,1
-1.8562412,4.03687153,1,1
-0.37688618,4.02733423,-1,1
0.039897047,3.7229922,-1,1
-1.8301159,4.03576313,1,1
0.047891448,3.9390564,-1,1
1.9716001,5.041003118,-1,1
-0.96596408,5.48659523,1,1
-0.098679739,5.96598435,1,1
-0.020254923,3.5845625,-1,1
-0.84251391,3.9202604,-1,1
0.51428973,6.5242761,-1,1
0.61964849,4.01375507,1,1
0.007097404,4.07599649,-1,1
0.83769229,4.88463841,1,1
0.030119887,4.10555989,-1,1
-1.870896,3.9985575,1,1
1.1122139,5.98869081,-1,1
0.8462158,6.8684321,-1,1
0.59092507,4.57326371,1,1
1.0881277,4.6164738100000005,1,1
2.1412425,4.54662909,-1,1
-1.2783649,5.21260698,1,1
-1.8173268,4.29503074,1,1
-0.65232939,3.8956967000000002,-1,1
-3.0898387,4.16831353,-1,1
1.054871,5.8988169599999996,-1,1
0.05244269,4.14732905,-1,1
-0.38863427,3.6846872,-1,1
-0.87145959,4.17457744,1,1
-2.0758074,3.2167415,1,1
1.7507829,6.3328199000000005,1,1
-0.44541039,3.7634147000000002,-1,1
-1.2078309,4.06551708,-1,1
-0.83387636,3.8127219,-1,1
-0.34093476,5.16923544,1,1
0.55343329,4.18313783,1,1
2.0310077,5.98364164,1,1
-0.83499232,5.6705093,-1,1
-0.11641257,3.7685488,-1,1
-1.5519343,3.5313495,1,1
-1.0833313,4.940609486,1,1
1.959745,4.29135478,-1,1
0.63604845,5.75565425,-1,1
-0.52612957,6.2575668,-1,1
0.4130668,5.47325682,1,1
-0.868735,5.62503052,-1,1
0.76778438,3.7513948,1,1
-2.0950858,4.14113024,1,1
1.7718548,5.013033947,-1,1
-0.51997576,3.8342831,-1,1
0.54783815,4.04136618,-1,1
-0.50373224,6.0259763,-1,1
-0.025364804,4.20965141,1,1
0.61387661,3.5351042,-1,1
-1.6731299,5.67211691,-1,1
0.12166924,5.5992761699999996,1,1
-0.89913634,5.062110521,1,1
-1.1462671,4.49210937,1,1
1.3769059,4.35508233,1,1
0.10070963,5.88078096,1,1
-1.1355552,5.033747858,1,1
0.46477941,3.7420354,-1,1
1.2384406,5.78965271,-1,1
-1.3996742,3.4618529000000002,1,1
-0.2984544,4.75746777,1,1
-0.27915715,4.907232199,1,1
-1.9291953,4.914351717,1,1
-0.44341969,6.0202668,-1,1
-1.8422255,3.7705596999999997,1,1
0.81091002,7.0008656,-1,1
-1.5360247,4.40209803,1,1
1.5885828,4.62201345,-1,1
1.4342712,5.14700087,-1,1
0.61717186,6.3436807,1,1
0.51385523,5.71482486,-1,1
-0.13074475,6.7603321,1,1
-1.8184146,4.15259408,1,1
-0.3943161,4.74657124,1,1
-0.01171297,3.6604536999999997,-1,1
-0.034074864,3.9331642,-1,1
1.4625474,4.58330029,1,1
-0.048186156,6.5192789,-1,1
1.2258365,5.099850887,1,1
0.57953687,6.1659399,-1,1
1.1326678,6.0651287,-1,1
-0.95434759,3.8090893,-1,1
0.27097377,4.961845255,1,1
1.2387777,5.82770891,-1,1
0.41786417,5.61628371,1,1
-1.1139205,5.2757985,1,1
-0.78680453,4.88678845,1,1
-0.3227519,4.78654288,1,1
-0.59565821,3.6653794,-1,1
-0.69292987,6.282291,-1,1
0.55310556,6.5408271,-1,1
-0.54340061,4.97961899,1,1
-1.8025943,3.7475845000000003,1,1
-0.10291706,3.2859363999999998,-1,1
-0.41105011,3.7013024999999997,-1,1
-0.10795147,3.6979718,-1,1
0.29886459,4.18052414,-1,1
-0.29795508,4.17652457,-1,1
-1.5133147,4.37361387,1,1
-1.6945212,3.729018,1,1
-1.3304289,4.60797338,1,1
0.79983448,6.5644454,-1,1
-0.70363662,5.7098327,-1,1
0.97276737,5.45654275,-1,1
0.81581453,4.86701534,1,1
1.5179326,3.6610424,1,1
0.71488002,6.3028224999999996,-1,1
0.94246869,5.24778306,-1,1
-0.13853344,3.7342345999999997,-1,1
0.63186305,6.7397565,-1,1
-1.4932873,5.7963023,-1,1
-0.21016541,6.3478322,-1,1
1.2107503,4.12664196,1,1
0.42286574,6.7425798,1,1
-1.9804772,5.87515479,-1,1
-0.76130139,3.5583131,-1,1
-1.6431111,5.76651705,-1,1
-0.52361113,3.9130913,-1,1
0.53767106,3.7465498999999998,-1,1
-0.26784339,5.75028707,1,1
-0.32979777,5.082927264,1,1
-0.14530926,6.6736385,-1,1
-1.6862511,3.1280162000000002,1,1
-0.53687406,4.77671278,1,1
2.3994966,6.1965899,1,1
0.94487543,5.23858005,1,1
-0.91829173,4.42213787,1,1
2.8133603,6.3016673999999995,1,1
0.87073253,6.2889634,-1,1
-0.1492469,3.798832,-1,1
0.3873986,4.20175688,-1,1
1.4622758,4.88900654,-1,1
0.33458258,6.3940556,1,1
0.77275925,4.25338134,1,1
-0.36417653,3.5982402,-1,1
1.2473821,3.3809104999999997,1,1
1.9847508,4.974774022,-1,1
-1.2589009,4.08842772,-1,1
-0.4631299,3.9948503,-1,1
-0.49156609,5.12411259,1,1
2.3683181,6.1388538,1,1
0.029212452,3.7869824000000003,-1,1
1.1089974,5.4314703,-1,1
0.2714156,5.38023669,1,1
0.7619478,5.12493597,1,1
0.36496945,5.63249391,-1,1
0.56863354,4.46173954,1,1
0.012479998,4.33540075,-1,1
0.2507503,5.17116417,1,1
-0.76883017,3.5382961,-1,1
0.020500528,6.2331193,-1,1
-1.5537176,5.58785089,-1,1
1.3439807,4.73864448,-1,1
1.4706019,6.3945707,1,1
-1.5857349,5.32247931,-1,1
1.0808038,5.92459916,-1,1
-0.28036533,3.7023332,-1,1
-1.2081759,4.59099211,1,1
-0.37479314,6.3646218999999995,-1,1
0.49477795,4.71947819,1,1
0.7631112,6.1511698,-1,1
0.63606578,6.33824,1,1
1.1104532,4.52363467,1,1
-0.18694776,3.6174483,-1,1
1.2414326,3.6697362,1,1
1.2267011,4.50679111,-1,1
1.3269926,5.82465962,-1,1
2.2156711,2.9639025,-1,1
1.505536,6.5242694,1,1
0.92763843,4.89827592,1,1
0.949611,4.97027022,1,1
-0.54724041,6.7056048,-1,1
0.5603484,5.49076813,-1,1
-0.79457683,6.1717793,-1,1
-1.0922174,5.531328,-1,1
2.2699267,5.28397687,-1,1
0.75634158,4.929097063,1,1
1.3431017,5.32046717,-1,1
0.65186031,4.35387629,1,1
0.249081,3.5360019,-1,1
0.93317508,5.71120492,-1,1
1.5885083,4.903677163,-1,1
0.60571319,6.7730592000000005,1,1
-0.49938004,4.14230983,-1,1
-0.024170106,4.34093002,1,1
-1.0545634,5.7197102,-1,1
0.6825457,6.0663667,-1,1
-0.62290155,6.239898,-1,1
-0.15696086,6.8430636,-1,1
0.087969046,3.7477216,-1,1
-1.2248373,5.83078777,-1,1
0.84674142,4.3903777,1,1
-0.71148634,3.8704713,-1,1
-0.31693943,6.7655936,-1,1
0.47526114,4.6193343,1,1
0.03110486,4.02218351,-1,1
-0.7677372,3.9645691000000003,-1,1
-0.054138793,3.6916061,-1,1
1.022658,4.2715816,1,1
0.82411956,5.45048944,-1,1
-0.36197227,3.2969322,-1,1
-0.88219103,4.27381742,-1,1
1.3156415,3.7668321000000002,1,1
0.67987481,5.73917211,-1,1
-0.046066451,6.648562,-1,1
0.61471158,5.37545903,-1,1
-0.53028202,4.05582802,-1,1
0.51707365,4.06881644,-1,1
-0.56783834,4.1274699,-1,1
0.42374241,6.6422944,1,1
-0.70200211,4.18859385,-1,1
0.28257438,5.39424831,1,1
1.2165527,6.1304817,-1,1
-0.11903318,7.0582771,1,1
0.39321228,6.6378191,-1,1
0.315132,4.81795424,1,1
-0.1925302,4.71162203,1,1
-0.71003511,4.12554889,1,1
-1.4448928,4.925372891,1,1
-0.79339754,5.90464394,1,1
0.59158017,6.1536824,-1,1
0.70577926,6.378293,1,1
0.040340958,3.4944671,-1,1
-0.79979165,6.6569356,-1,1
0.61332443,4.78922489,1,1
-0.41190003,5.4924324,1,1
-0.21809392,3.9506897,-1,1
0.22388479,6.747671,1,1
0.56808941,5.24408015,-1,1
0.22047172,3.6421438,-1,1
0.16528269,3.4209579000000003,-1,1
-0.65306279,5.43280002,1,1
1.2130067,5.008273732,-1,1
-0.10618015,4.06698188,-1,1
0.74129503,3.798977,1,1
0.72133802,5.73052054,-1,1
-0.60288979,6.3039526,-1,1
-0.98339622,6.1047183,-1,1
1.0527969,5.47150539,-1,1
1.3886769,3.8947376,1,1
0.82326949,4.75208984,1,1
-0.63845684,3.9875659,-1,1
0.17929331,6.8141595,-1,1
-1.0343228,5.27711186,1,1
0.91538748,3.7260802,1,1
-1.3403209,5.62610078,-1,1
0.9332715,4.72301694,1,1
-0.093620394,3.7230299000000002,-1,1
0.86584776,5.6121962199999995,-1,1
-0.43932612,5.33082799,1,1
0.019969395,3.4566925,-1,1
-1.0939121,5.28885884,1,1
0.14911239,4.70506372,1,1
0.77766831,6.4427255,1,1
-0.62072581,6.5243724,-1,1
0.30752432,5.93338509,-1,1
1.0311114,6.2930328,-1,1
-1.4234363,4.38322377,1,1
-0.06589812,3.6705913,-1,1
1.2339007,5.45812352,-1,1
0.048255471,5.86618456,-1,1
1.4694015,4.68766623,1,1
-1.9743866,3.2849069,1,1
-0.71936811,4.61573452,1,1
-0.62556027,3.8190030999999998,-1,1
1.2348263,7.1906983,-1,1
0.22584185,3.9813476000000003,-1,1
0.9146278,6.1466514,-1,1
-2.021488,4.20821416,1,1
0.9812915,5.53162381,-1,1
0.6274196,5.23434893,-1,1
0.57039582,6.4158457,-1,1
-0.90283773,4.917780217,1,1
-0.095676148,3.9449867999999997,-1,1
-1.0772044,3.6126389999999997,-1,1
-0.36874368,5.69156748,1,1
-0.97349642,4.95302739,1,1
-1.5472419,4.38980224,1,1
-1.7037321,5.86886513,-1,1
0.92368113,5.70124575,-1,1
0.5977166,5.85548263,-1,1
-0.029912061,5.61677689,1,1
-0.68797716,3.8619434,-1,1
-1.1166676,5.57648693,-1,1
-0.60869859,4.08342976,-1,1
0.094915875,3.4405339,-1,1
1.4144775,6.6331857,1,1
-0.88895733,4.11588025,-1,1
0.13985098,4.20003648,-1,1
0.93218466,6.4311620000000005,1,1
-1.9106771,2.7645062,1,1
-0.072349244,4.57184986,1,1
-0.66820183,5.91928298,-1,1
0.90380354,5.97019943,-1,1
-0.74193268,5.35990117,1,1
-0.70890908,4.73804924,1,1
0.064321638,3.7177362,-1,1
0.44262609,6.5432768,-1,1
0.94249941,6.8874103,1,1
-1.207726,4.2153348699999995,1,1
-0.26828803,3.4799184,-1,1
-1.6398238,3.840329,1,1
0.27501335,4.79794745,1,1
0.41704935,3.4569732,-1,1
-0.21293209,5.25883298,1,1
-1.7364331,5.97457591,-1,1
1.3390669,5.099773164,-1,1
0.48428731,3.7001378000000003,-1,1
-1.0981314,3.7587438,-1,1
-0.25443516,5.40319106,1,1
1.3300808,6.4198436,1,1
0.14291783,4.21435269,-1,1
0.3074485,4.32179249,-1,1
0.98988778,5.77070801,-1,1
0.36822716,4.14425121,-1,1
-0.98562938,3.7270202,-1,1
-1.61617,5.59348199,-1,1
1.2603804,3.7463663,1,1
0.99542505,3.3665776000000003,1,1
-0.59543724,6.0909335,-1,1
-0.97445012,3.5665663,-1,1
-0.39143447,4.45280634,1,1
0.95466033,5.14154296,1,1
-0.29897863,3.8613598,-1,1
1.4319776,5.48350282,-1,1
-0.13471302,5.07071096,1,1
-1.4870371,4.77906078,1,1
0.70275903,4.41711076,1,1
2.4626931,6.2129701,1,1
-0.80722276,5.99181474,-1,1
0.88253098,5.59787354,-1,1
-0.75256018,3.9232819,-1,1
-1.127801,4.55718733,1,1
-0.020331189,6.9239708,1,1
-0.10905964,3.9327804,-1,1
-1.1689167,5.56439327,1,1
2.1207243,6.1002018,1,1
-1.5240524,3.8487045,1,1
0.21050475,3.7223296,-1,1
-0.62521844,4.32475852,-1,1
-0.9589512,6.0765671999999995,-1,1
-1.0715726,4.37835258,1,1
-1.9834853,4.34452518,1,1
1.3966723,5.5408797100000005,-1,1
-0.29828645,3.7446317000000002,-1,1
0.39483918,6.348519,1,1
