X1,X2,Y,rotation_degrees
2.71244055035849,-0.029553954269008084,1,30
1.091635832148424,-1.545896275356199,-1,30
1.1665799279779245,1.281770986347807,-1,30
-1.5917679667173918,-0.00789579221512801,1,30
0.5785926138210585,-0.6075328559778482,1,30
0.03244191888687382,0.9288478918070939,1,30
-1.2974884154829132,0.13772114215155726,1,30
-1.0118597654764965,1.3263720760599798,-1,30
3.121397388775295,-0.10247493202836469,1,30
-0.5104284914071733,-1.0997357007479585,-1,30
-1.3797756203296545,1.505824522544173,-1,30
-0.5717850793678361,1.161977391525105,-1,30
0.767359496583655,0.9775781957533669,-1,30
-0.9482057570608884,-1.2343115072587705,-1,30
0.15018900717776748,-1.91823160882978,1,30
0.4743228189185827,0.18049094155627746,1,30
-0.7804603285641686,0.5756469176349606,1,30
-0.6598398575929212,-0.1793698782099522,1,30
0.17367451539569775,0.7943997246452519,1,30
0.86521193609991,-0.6526553673599189,-1,30
-1.401742146405758,-0.06630301668542453,1,30
-0.700971898594513,-0.3908058230437154,-1,30
-1.0332438376233999,-0.9979044233711759,-1,30
1.8429704478599225,0.5126074525413543,1,30
1.5208324164920346,-0.2200843848380444,-1,30
1.4232322143165825,-0.2648068938349218,-1,30
0.6103002727369394,-0.7299254197464782,1,30
0.7986671655450543,1.677851609061058,-1,30
-0.7546532316307534,-0.7390508192805095,-1,30
-1.2103630103815475,-1.056979149582857,-1,30
0.8225793778725112,-1.8107271242664127,1,30
-0.013188240009332657,1.0314529182414234,-1,30
1.6687076802371719,0.07626188515118126,-1,30
0.6988083747219518,1.4134876497730515,1,30
-1.6051580628700728,0.11753168093019542,1,30
0.8681097381220044,-1.0769598270273755,-1,30
0.6277644679669758,-0.535725386294753,1,30
1.807192478673374,0.38400139211861845,1,30
-0.3363909086468864,0.9746829950193321,1,30
-0.768608759684466,-0.25072770291599245,1,30
-0.8113457278567153,1.557955976848218,-1,30
-0.7428112450596293,0.9928577831232261,-1,30
-0.1994528520325671,0.32565584656507646,1,30
-0.9787160902406997,0.08340260551794178,1,30
1.3143449047317544,0.5680460936646746,-1,30
-0.4284845153352837,-0.3202831708172372,1,30
0.4360256869303881,-0.7121675019930926,1,45
-0.5370633737421507,-0.6712810131780849,1,45
-0.1842692411764964,-0.02329802292711124,1,45
-1.2104152834792288,-0.5117274429087091,-1,45
-0.7920059952759146,-0.5451837689254141,-1,45
-1.098225764002578,-0.35055542047560256,-1,45
-0.03950619728624854,-1.7245130897398313,1,45
0.5931056753497003,-0.02945374808179849,1,45
0.18233473844452605,1.5491945476209505,-1,45
-1.4843745710353946,0.6462723695467423,1,45
-0.03878078351049718,1.4072955761082886,-1,45
1.155421262725041,-0.457465546373626,-1,45
0.23372215823284503,-0.14955350424238278,1,45
0.5173210111012851,1.313287652879982,-1,45
1.09660561973232,0.1890628311832451,-1,45
0.9992034496040295,1.6263174043816935,-1,45
0.022077535409579723,0.5099857116274259,1,45
0.8299136291908671,-0.4626592951789158,-1,45
-1.7942411722753493,0.36554097185472917,1,45
-0.3044997526946304,-1.2247721037927959,-1,45
1.4147937152027874,0.67152413558134,-1,45
-1.0982950109696596,-0.716913715845502,-1,45
0.3916712968517477,-0.6506577114533729,1,45
-0.29367543986997285,-0.8937226481402931,-1,45
-1.7476320873720819,-0.5013674163965784,-1,45
1.6772287178605307,1.070275834054465,1,45
-0.9916284550734836,0.18699504589408888,-1,45
1.3095099419725607,-0.4495171711783422,-1,45
1.1535429537689716,0.2994084636619348,-1,45
-1.050833947247876,0.13173935320445518,1,45
-0.3480555010192599,0.3200247982635315,1,45
1.6687164250072508,-0.15006983785664588,-1,45
-0.8228893294215093,-0.44489885172944654,-1,45
-0.8800024714171671,-1.1066693260767266,-1,45
1.0123819825327665,-0.8458512220691154,-1,45
-1.3664507549745757,0.04121212775120006,-1,45
2.3240050070548857,-0.5084131697856771,1,45
1.1293989553599169,0.506805972640583,-1,45
-0.9061558813292709,-1.042412901574961,-1,45
0.5284640098811559,-0.13095087964595747,1,45
-0.016748757493354482,-1.159083821293146,1,45
2.1464355036351828,-0.6092522536371282,1,45
-0.7248775109183627,-0.6914222993019451,-1,45
-0.01923026388911498,1.443004475629277,-1,45
-2.133332249294371,0.3356384160278438,1,45
-0.9549846967481562,-0.42361539016407146,-1,45
0.4837196079862841,0.9229844238020672,1,45
2.845364099922561,-0.7271113270010616,1,45
-0.7216496427084581,-0.7179189303603553,-1,45
1.313293182455011,0.9695099852523412,-1,45
-0.9451483393760367,-0.5203871745969342,-1,45
-1.0739417089533734,-0.8648654648365782,-1,45
-1.7879899240655914,-0.01848971095717853,-1,45
0.5790434922897181,0.01973052779466888,1,45
0.7667137827334335,-1.9579325525302134,-1,45
-0.7626917452199087,1.3496090270816306,-1,45
-0.0034747156516828663,-0.21062460290662735,1,45
0.8682754731467148,-0.6826775500440975,-1,45
0.283405286629731,-1.7831313933720587,1,45
0.5081744717495522,1.4012972458520256,-1,45
0.2934130961830848,0.5476611458175723,1,45
-1.8376643875759808,-0.14262336705464876,-1,45
0.4070010183144814,-0.12651827472207242,1,45
0.7317008106354209,-0.5517050541438391,-1,45
-0.1592700734831287,0.1923198230001463,1,45
-0.931191416231502,-0.27189390643006567,-1,45
1.622984244436536,0.7389563343222267,-1,45
1.4279377059652631,1.5879915097346013,1,45
0.3934644234823145,-0.3153108892915277,1,45
-0.9067299410198301,1.504035653873083,-1,45
0.009946043776017125,0.7995652001120366,1,45
1.1823354481159165,1.1661716574352208,-1,45
0.4052847923747955,1.5841250639972089,-1,45
-1.6844485397259543,0.6511182288867563,1,45
-1.1831605455630392,1.1767775067914037,1,45
-0.17930483538461664,0.9743605397813819,-1,45
0.6214515780242106,-1.108710870633233,-1,45
-0.6455178859041095,-0.7222820075957667,-1,45
-0.8207123456321346,-1.2265495934640036,-1,45
0.24773958426200524,0.0892654711839735,1,45
1.1387721181923791,1.132755666203528,-1,45
-1.384492344080245,-0.1448266057188087,-1,45
-0.26089307853962,-1.6403193490149863,1,45
-0.57692504279969,-0.9559140259774664,1,45
-0.04093973607695162,1.0095857004822928,1,45
-2.39112294632901,0.08911928392803081,1,45
-0.7233012376741299,-0.03421788709111074,1,45
1.5054578153156766,1.3191367906764826,-1,45
0.5748408102068037,-0.03700361203734095,1,45
0.8927005054890982,-0.8203175735730523,-1,45
0.31306819972583166,-0.3804638848867515,1,45
-0.5365754439001812,0.8634012729669107,1,45
-1.5156019197011041,-0.5406658727815823,-1,45
1.1167894878265432,-0.1979509795749967,-1,45
-0.4273804085047704,-0.9687618662778457,-1,45
-0.6464639601291049,-0.8766195806520894,-1,45
1.0907007619214621,0.9072387821306397,-1,45
-0.20068637266054237,1.0367945330262482,1,45
0.36190389741501816,1.1195723489903098,-1,45
0.791988805510064,0.10603583078949333,-1,45
-0.8055903862838493,1.0536983873209882,1,45
-2.3380176714269814,-0.11902806229459102,1,45
-0.015348092096909008,0.25278568210031555,1,45
-1.8164937873239508,-0.4650747719434493,-1,45
-0.4636380243021732,-0.5022351481399657,-1,45
1.101938767568453,1.2284601818446341,1,45
0.8285728444250795,-0.7041197118270149,-1,45
1.2038471877918893,-0.5919766308811119,-1,45
-0.06269254471808672,-0.16653646893669521,1,45
2.095723290212724,-0.4149617254520287,1,45
0.8519489220413388,0.03552637404756081,-1,45
0.012514800077508461,-1.8189749189531175,1,45
0.2994228603559995,1.1296129329429716,-1,45
-0.7273608861973458,-1.3368274921841234,-1,45
1.3140604428100728,0.8915150678404966,-1,45
1.1354680033653661,-0.41759191519066935,-1,45
-0.7824116805549953,0.42337357378704116,1,45
-1.6044947243981889,0.17760273743841906,1,45
-2.0530633118295696,0.7212948928931913,1,45
0.6998434581119453,-0.5495853742880118,1,45
1.0719825352658077,0.4773622442618738,-1,45
-0.5940532832893041,1.0243093607228715,1,45
-0.45452883998747673,-0.13861734550971774,1,45
2.456180800706825,-0.29662818343791936,1,45
-1.0663013706851783,-0.8708893570029812,-1,45
0.9187578132256774,1.1119057841316002,-1,45
1.5045880315484101,1.2935695489514587,-1,45
1.6269215352023356,1.081366308942629,-1,45
0.789607149662875,-1.4511978350399706,-1,45
-0.15285916197639238,-1.8115399032809751,1,45
1.19056929221826,0.9761525392837397,-1,45
-0.08507613927708788,-1.334187862569954,1,45
-1.178812461112709,-0.7002273605255871,-1,45
-1.103092065799636,-0.4907119111737933,-1,45
1.0457921203345242,1.0333573647446463,-1,45
-1.7327183497576522,0.8238805234231052,1,45
1.831505494582914,1.4298264023199483,-1,45
-0.8394309470543829,-0.6195724558953427,-1,45
-0.7754511886873583,0.6470090772320031,1,45
-0.6915343898688986,-0.6542634377281538,-1,45
0.4314266785676864,-1.3009893194013984,1,45
0.5155411667644962,-0.09828950428586586,1,45
1.93249143744175,-0.2922459598721939,1,45
1.2374460594646135,1.1971141028792955,1,45
-0.08759188378319317,-1.2434973449477198,1,45
-0.04014775526881922,1.569922788941738,-1,45
0.9671678566742203,-0.44364070370474906,-1,45
-1.0120645410854883,-0.028718576232466732,-1,45
1.9496582081798703,0.9416915205969859,1,45
-0.24873824531121078,1.8218667028454578,-1,45
-1.4394733455843778,1.4844493984891933,-1,45
-0.35047069494108063,-0.973012172002473,-1,45
1.1778810437970741,-1.2400749785323681,-1,45
-0.22338135371145432,1.4419309178298083,-1,45
0.01873922065598768,1.2333332718667915,-1,45
0.7784153534440345,1.182057006436048,-1,45
2.4138379031464905,-0.03327481877704193,1,45
-0.7259692081280892,-0.9849596532383674,-1,45
-1.5241776117483854,0.989185217296721,1,45
-0.5056013313860178,-0.9613505174696698,-1,45
-1.3332448013269533,-0.14474102458508178,-1,45
-0.8543522860667103,-0.5228027291432134,-1,45
-1.3697867928443324,0.39527476957721663,1,45
1.5465491833707858,0.7412335717110381,1,45
-0.8143744697706136,-1.045235754576951,-1,45
-2.4234865165971367,0.12630942366318115,1,45
-0.8271388431865416,-0.6559716684114646,-1,45
1.4192095758380938,0.9603738827966984,1,45
-0.9190605956422747,-0.8923564831908085,-1,45
0.6794829264595105,0.024780649070564164,-1,45
-0.14429906870470455,1.8331280147319569,-1,45
-0.8253260759580207,0.6405125039813667,1,45
0.1733118374205905,0.16595631327857577,1,45
0.9020130155302974,0.624402553825204,-1,45
-0.054108177884814056,0.0543464247868128,1,45
-2.5755423345594233,0.0597508765636537,1,45
-1.4597469186590755,-0.37543743330324975,-1,45
0.7767519059544966,-0.5061387891082619,-1,45
1.9878136335241543,-0.3053779227483217,1,45
-0.25771906711770476,0.5863177825904966,1,45
-1.4169377973136335,-0.35163398459108214,-1,45
0.8921976168031727,-1.460918127905026,-1,45
0.966447279508852,0.3341547575084905,-1,45
1.5851422865994205,-0.26210940826927814,-1,45
-0.5710524502712577,1.3014607757766867,1,45
1.3755440774699568,-0.29210588908990875,-1,45
0.3294931277692467,1.348836838192304,-1,45
-1.4238266012815801,-0.7368040709859225,-1,45
1.0980698752415978,-0.45059777883241947,-1,45
-0.6795363766611003,0.8704961349219631,1,45
-0.2609514784886783,-1.620367348305382,1,45
-0.009668589217215216,0.19664686960952227,1,45
1.1093330397478633,-0.32466508752011874,-1,45
1.2711060746607072,-0.18839682851924877,-1,45
-0.12018401924727123,1.0837261151902793,-1,45
-1.3210321267638427,0.6511504870981141,1,45
-0.024472965696866383,-0.7341335903028897,1,45
-0.741747320142909,-1.0384256798780216,-1,45
0.04959740301337572,-1.3792143788573157,1,45
0.9229681688313812,0.9049317104925164,-1,45
0.6418356209771197,-1.0347311035148643,-1,45
2.1269479235883937,-0.15258049119392678,1,45
1.32409083028295,1.4653889943768412,1,45
0.5019293541555875,-2.1394456823924752,-1,45
0.6640733655701128,1.3941095549187392,-1,45
0.3010062067893646,1.1267838057825121,-1,45
0.31533122851098166,1.0679618836815743,-1,45
-0.489405015207601,1.153254100648857,1,45
-0.7399256299339162,0.6963687558952911,1,45
-1.0660153742764595,0.1937469752024015,1,45
-1.9048745335743715,0.2556787812112691,1,45
0.04949287000369924,0.022853886329420828,1,45
-0.7520363036367337,-1.2491024743361683,-1,45
1.1481347606901515,0.06055402965892899,-1,45
-1.0563797928037901,-0.6883609349400202,-1,45
1.7675927713529591,1.1018488094437506,-1,45
0.1577488053682974,1.6317978849867543,-1,45
-0.5182737597071884,1.64304563456519,-1,45
1.1649072267667722,1.261988746597212,-1,45
-1.281309477020805,0.3499336826961085,1,45
1.7326006235496525,0.07163394744285008,-1,45
-0.36046383202872495,1.0387066558285938,-1,45
1.2198424947256183,0.3376654083267933,-1,45
-1.210348603309763,-0.4079755740935162,-1,45
0.6226434065039003,0.1592774358789344,-1,45
-1.1758352304369302,0.8574141149977905,1,45
1.2126868710848582,1.7080755299408772,-1,45
-1.688766154945083,0.2072804333088871,1,45
-1.1978466655046045,-0.6119683922050223,-1,45
-0.04995538289241893,-1.0500340539148623,1,45
2.1773120990531525,-0.17223459488768492,1,45
-0.8917476720303813,-0.9661616776657174,-1,45
-0.5502825957163974,0.09545253531120293,1,45
1.2621416648026045,-0.045002722144174764,-1,45
-0.3402827428641518,-0.18525829264454546,1,45
2.337962517098049,0.08999835907840224,1,45
-1.0067298093301655,-0.019581420187720164,1,45
-0.16748191807929602,1.5860122259301788,-1,45
-1.2231927737259478,-0.8867008656710763,-1,45
0.042520805626481396,-1.6050005178787716,1,45
-0.6321795192656603,0.47203697359528307,1,45
-1.0522361258528334,-0.022996456027070847,1,45
0.6120565182160548,-0.546664430019122,1,45
-0.9435264909784361,-0.4211604921964871,-1,45
-0.5098665075662536,1.326231567778721,-1,45
0.4063315225429861,0.24655384397170138,1,45
-0.3269721860282994,-2.2249603480820515,1,45
-0.6242097328770423,0.28757006778917377,1,45
0.24459701080758123,1.3092620798325514,-1,45
-0.7970825503246111,-0.7408971847517717,-1,45
0.0641579195773989,1.5820302248026046,-1,45
1.1315273609134238,0.17612001937108462,-1,45
0.17624927849068536,1.181385474197023,-1,45
-0.9092831056167957,-1.0522575511883034,-1,45
-0.05576477421674882,-1.701618174246539,1,45
1.0133015254042246,-0.3043606789329067,-1,45
-1.218186464786215,-0.5429616858655354,-1,45
1.0865690592172432,-0.5141808276677817,-1,45
2.3095631995772883,-0.41319600910872795,1,45
-0.9246024043255748,-0.2934409137638568,-1,45
-0.6980299229654597,-0.7073613792257545,-1,45
-1.2686199437865977,-0.5786946835856267,-1,45
-1.205295575824997,0.46730456246724267,1,45
1.4818245410427895,1.597005075534812,1,45
-2.2206048814369264,1.9949312713886282,-1,45
-0.9181842577022536,-0.3791617505776237,-1,45
-1.6498251976065115,0.47796842569218134,1,45
-0.62065306354942,0.28445543919474237,1,45
0.8095918031494209,-0.8569818054681223,-1,45
-0.9606911333251454,-0.6699747444156076,-1,45
-1.6020852509702277,-0.8006278118985327,-1,45
0.7069529218220292,-0.18983727574320391,1,45
0.3089137041416279,1.4669238827824915,-1,45
1.011289884393495,-0.27357919644807427,-1,45
1.1747951470724827,0.16614291946523768,-1,45
-0.2888480643012192,-0.572348640640783,1,45
1.2734495820970513,-0.4880361413320374,-1,45
-1.0336997995882122,-0.9472632420184505,-1,45
0.11505270797076007,0.37104644868450526,1,45
0.0561410610903573,1.446156368751077,-1,45
-0.29556491404211716,1.0486543542344788,-1,45
-1.0281536740180128,0.46239984355876285,1,45
0.7528501057601337,-0.9770601886191383,-1,45
1.7335945045570171,0.3544708899261346,-1,45
-0.6931767422418335,-0.9523447418648676,-1,45
-0.13769331958126646,-0.6077618281058792,1,45
-0.9014383286360238,0.09835414798780187,1,45
-0.745485468425923,-0.0547096294778625,1,45
0.6790901639979006,-1.8592326858949535,-1,45
0.773414553573234,-0.7503557293138489,-1,45
1.2618214196769388,1.3570811976795905,-1,45
1.092817075949011,-0.49591128854906136,-1,45
-0.4287204677790004,-2.0061902781070207,1,45
0.1266942948131133,-1.1434575887438574,1,45
1.7063894408922056,0.7020090433400072,1,45
-2.0002197512893938,0.3892634851247223,1,45
-2.980274770472095,0.20417906296660251,1,45
-0.9743696756009947,-1.1158416465417018,-1,45
-0.8643814290316525,-0.19544407390365623,-1,45
-0.07327316945406454,0.8574279177221593,1,45
1.1141785455344866,-0.33970087883604894,-1,45
-0.5843856840215824,1.817212978560028,-1,45
-0.4117144224122433,-0.6892708045907118,-1,45
-0.21906535776685446,-2.0018019027122986,1,45
-1.1453525571356913,-0.45612720536887424,-1,45
1.3692595528150762,1.047845820056599,1,45
0.9652056636406987,0.43018009173886146,-1,45
-1.4566240946970501,-0.06719441287250952,-1,45
-1.9398737736586935,0.024696552861077588,1,45
-1.3634774345992966,0.8660380246564806,1,45
1.6681251918142974,0.761074818285505,1,45
-0.8744674099467733,-0.8026130983324208,-1,45
-0.8739825319776713,-0.6826379520643511,-1,45
-1.6622244564359738,0.8940458949342446,1,45
-0.10206456354285771,-0.5548959866310285,1,45
-0.3752874771681636,1.223519421703517,-1,45
0.3891077377850983,-1.360971504735314,1,45
-1.5404968230853724,0.6104774575568903,1,45
-0.9758038507878009,0.5430944663769063,1,45
1.141227784077928,0.6113481110654977,-1,45
0.5360029490369292,-0.9054903686902742,1,45
-0.1605608064025168,1.454576723580667,-1,45
1.4502824471279585,1.5077625831999069,-1,45
-1.5605744554567902,-0.8424466231258554,-1,45
0.5847022133011128,-0.25263052873038755,1,45
1.20508652394778,1.1196411462374787,-1,45
-2.1438938790208857,0.3070773831862255,1,45
0.1675913074983453,1.8611482523073235,-1,45
-0.5151206150063855,0.6718157888443081,1,45
-1.1680524172233933,-0.16471764675280687,-1,45
0.010286444980480433,-0.3395753673823884,1,45
-0.6323988991445232,-0.8705432706599971,-1,45
0.45406673156383554,1.3576500191231142,-1,45
-0.5757292757352289,-0.9079176470669855,-1,45
-0.461195541715453,0.9655100518967962,1,45
-2.0605910433428605,0.26566793728773497,1,45
-1.656512066019887,0.5640872009891967,1,45
-0.5479937900606461,1.6893913434056689,-1,45
-0.2544656405331943,1.2970004593380469,-1,45
-1.1975306029155497,0.42624862046187095,1,45
1.076630609768056,-0.09756634618074635,-1,45
0.7769755567583182,-0.6159580230147652,-1,45
0.40348705116537475,1.0045207158218572,1,45
0.7639464920609885,0.02779532812147491,1,45
-0.24424448979288835,-1.5915189826232286,1,45
0.7974089486934863,1.67963758317666,-1,45
-0.1978109158637793,-0.5660358387857228,1,45
-1.0215501310677324,0.6188598195391273,1,45
0.07318579226911316,1.420790404971318,-1,45
-0.4917635345209095,-1.0625133148055481,-1,45
1.4826775784001571,0.13498941396068745,1,45
0.3395260374920125,-0.21848675562233338,-1,45
-1.2581474307277158,0.03806689557527891,-1,45
1.7782899888047663,0.8589462103316554,-1,45
-0.0650454092984662,-1.5345155482446715,1,45
1.3777265342658176,0.9913545501907235,-1,45
0.9453587107145074,1.4605354841414548,1,45
-2.019906975864783,0.7756408149270825,1,45
0.3126885385386634,-0.32446514459245696,1,45
0.7414305914592664,-0.8302724802254648,-1,45
2.164074140870525,-0.4869196692220184,1,45
-0.2744905453661524,0.20051161687642627,1,45
-0.7659136631262494,-1.0000542687674245,-1,45
2.2425164659560295,-0.6638959100523062,1,45
-0.6999317757489153,-0.9804830238462857,-1,45
1.117716122979017,0.11497177252858555,-1,45
1.318619032949162,0.21479972196721125,-1,45
1.4967788078965962,0.12564927584333327,-1,45
-0.9188397951858882,0.7464379695444524,1,45
-0.3863649766468928,-0.8738356658992189,-1,45
-2.5210806874297234,0.46554206345979604,1,45
-0.9975292258071464,1.2985289413562597,-1,45
1.3529483742111232,1.0796648403214666,-1,45
2.139404953041879,0.2643298791256959,1,45
1.0667291137192534,1.308738983449033,1,45
1.059335265803912,0.05317322786370045,-1,45
1.293193226722511,-0.10160497949042545,-1,45
1.2480108782427115,0.4791286889251593,-1,45
-2.335742555358514,0.8947456265917032,1,45
-0.3960800934903103,1.414432878612348,-1,45
-0.36434216423110916,1.6290659567244368,-1,45
-1.2317259827978153,0.5282250360733859,1,45
-1.6038744998272065,0.6428949305749473,1,45
1.4845724053706348,0.9513800502254305,1,45
-0.8997461513979662,-1.2361514812985495,-1,45
-1.0463117518948146,-0.5199040297465528,-1,45
-0.5333700935057235,0.3872518936114673,1,45
0.4197889454572907,1.128792441589422,-1,45
0.3628575369754654,0.12557757521572097,1,45
-1.3186939509126288,-0.1589173912480899,-1,45
-1.1890178716560655,-0.49981263000610554,-1,45
-0.0969123289766913,-0.45325115460241516,1,45
-0.8291077042370096,-1.1141064418560092,-1,45
0.13578938507544708,-0.08302169709289282,1,45
-0.39339949410923875,-2.103458614134836,1,45
0.6366655390357963,-1.1889570321886123,-1,45
0.6821715585736161,-1.2288212871356503,1,45
1.1129660483235826,-0.26826125140773677,-1,45
-2.1590314088604927,0.5131815443646087,1,45
1.426138246486364,0.2880981775597709,-1,45
1.1070609925228259,0.26917947906058237,-1,45
1.2308644509666855,0.6953000778397196,-1,45
-0.16379953223704644,0.5829417719743994,1,45
1.5865826206862905,0.6366513261894944,-1,45
-1.34014420482555,-0.15920176131121197,-1,45
-2.238981851288912,0.12014430105937182,1,45
-0.51053483661156,1.5104553985577296,-1,45
-1.024227081777813,1.5596027563891512,-1,45
-0.6840396569077651,0.9154129718764951,1,45
1.6184040521852818,1.1450272314478032,-1,45
-0.8754793921806295,0.5925662094441974,1,45
-0.8837594853091033,-0.7360928912696763,-1,45
-0.36793293731878796,-1.0663498711392998,-1,45
1.2211471491633141,0.7352668420568262,1,45
0.05178260338354759,1.387342048048037,-1,45
0.027810304643100272,0.6709846908890406,1,45
-0.8907084357798578,-0.7002797005695305,-1,45
-0.8076731268814273,0.9545117837328987,1,45
-1.5656219816507984,0.6282008486110254,1,45
1.327713734302766,0.7461843515552444,-1,45
-0.9832479605602558,-1.0049943210946535,-1,45
0.6593661557277541,-1.1233138206751954,1,45
-0.8137919693464079,0.39177425159908835,1,45
0.7627601931563275,1.1286276927804733,-1,45
-1.6974695787613174,0.10901486458756432,1,45
1.5162050535011848,1.1152052928650409,-1,45
0.49407696870584983,-1.0911485302195807,-1,45
-0.6875364696463596,-2.4225148811691084,1,45
1.3368299317025185,0.5928118654110496,1,45
-1.3091413554917994,-0.487558568483092,-1,45
0.653054475344049,-0.7338980841467749,-1,45
1.4549930044138195,-0.27493949311838184,-1,45
-0.5181021590335296,-1.149600557692212,-1,45
-0.8190475263554412,-1.139018266305551,-1,45
-0.9332472655581916,-0.6136188218587186,-1,45
1.2670435015438442,1.3758728863658491,1,45
0.9277886628369407,-1.91117732279741,-1,45
0.4721774757127049,0.11114269738457881,-1,45
0.6629036483194708,-1.4143953383133345,-1,45
1.8579772319470924,-0.08837901383880667,1,45
-1.4134298476432345,-0.11721832148309336,-1,45
-0.2084873090208809,1.5069579847783707,-1,45
-0.35242923223254335,-0.5707425960797418,1,45
0.14873576777685246,0.9678301328854796,-1,45
0.5535326140462226,0.3356377159921305,1,45
0.4031531553432985,1.1053810977295577,-1,45
0.8603646311793764,-1.1548117720349973,1,45
1.0697318709498336,-0.4504112369924746,-1,45
-0.16078859095258102,0.22691156593175166,1,45
0.5021100906488587,-1.3954904354674469,1,45
1.8937061920874632,1.5340345176435661,-1,45
2.146034786222284,0.04005894265710218,1,45
-0.29813107526172133,1.056200173539233,-1,45
-1.0624171129279676,-0.8762643372762892,-1,45
-1.6143620884026635,0.4592893586100692,1,45
0.882897550427108,1.521112204856992,-1,45
0.31890433807126684,-1.2284848669423651,1,45
-0.8208846767470979,-0.914172647892431,-1,45
-0.6511227967965627,-0.976259418473716,-1,45
0.8104756668269142,-0.0223891361548452,1,45
-0.6539266166053239,1.3256489400752944,-1,45
0.06346846218147086,0.2636703889151545,1,45
0.47015705950682063,-0.7183691325200147,1,45
-0.22135385936669016,-0.5576938950270987,1,45
1.3332510450798312,0.18585926269787603,-1,45
-0.8137957806519585,-0.25538877550710115,-1,45
0.7559741176615513,1.3426864234095433,-1,45
2.5525807388966655,-0.6901338849856924,1,45
0.055385171012336996,-1.2325047407091396,1,45
0.9609287070614886,-0.1009834255586947,-1,45
0.6635415222757113,-0.012775637626952267,1,45
-0.6761643746333458,-0.6522005130910117,-1,45
0.6504230651391039,1.1530536288053228,-1,45
1.0900164239786296,0.8225215914688855,-1,45
0.008586100659100216,-0.5604645727410252,1,45
1.4703991924038706,0.47045279277591634,-1,45
-1.172432491184504,-0.6177409786213917,-1,45
-0.09813638738346778,0.3488422421661437,1,45
0.670779098178197,-0.5366238043471601,1,45
-0.9317743409197766,0.12551322849863283,1,45
0.3946600038705853,1.587345030288834,-1,45
-0.5677868190237039,1.1340688723906356,1,45
-1.201741261162956,-0.13243116526596482,-1,45
-0.34148324754404696,1.3206816917141544,-1,45
0.9136243240602804,-1.7029198093382794,-1,45
1.2056094958805048,0.27628252931216096,-1,45
-0.621645339424391,-1.0456387700868883,-1,45
1.2115638440949779,0.7615636058480003,-1,45
-1.6327433008953363,-0.48963954131371706,-1,45
0.5392840305676518,1.3599022532161429,-1,45
1.9375517127710227,0.8567590654178352,1,45
1.1521441197790894,0.030402310615556934,-1,45
-1.3053459103463056,-0.8140148989013125,-1,45
-1.0935051615577838,0.8425892677768239,1,45
-1.380442877894678,0.1531130557372452,1,45
0.17598904905307328,-1.6515264470245714,1,45
1.0543109044280554,-0.26801206697804664,-1,45
-0.9181006281832427,-0.4740635628433673,-1,45
1.6443852130068088,1.170316120588413,-1,45
0.10466817313759351,-0.5582939458416135,1,45
0.35067478010026676,-0.6192424491605629,1,45
0.7861085012750759,0.6808396706253493,-1,45
0.22408456928402387,-0.3102795466504204,1,45
1.302316127494549,0.31192804378128386,-1,45
-1.5455275767065308,0.6356924893942052,1,45
0.9154317384904677,1.3884505652067676,-1,45
-1.1858211479643384,-0.2824983868275204,-1,45
-0.3738303068688332,-0.8801969399241293,1,45
1.2421973248878675,-1.1181813964126104,-1,45
-1.7732466840382417,0.3693992929352057,1,45
-2.0656467861176666,0.19998061645330764,1,45
-0.11338506733800968,-0.28701840429169556,1,45
-0.9318288800658094,-0.7762132885771313,-1,45
1.9087478523896773,0.18191983646959747,1,45
0.5140252924601918,0.3749134601073227,1,45
0.25036077253132133,-1.8836978168486844,1,45
-0.5175699056171951,0.040016700097994067,1,45
-0.17778958333427963,-0.8249004330310854,1,45
-0.45538399371544036,0.7836856960558625,1,45
1.4315226949194721,-0.4744994729607653,-1,45
-1.248222006185438,-0.6826982399885152,-1,45
-0.46994808823977646,-0.6659315997646643,1,45
1.2281931500397867,-0.6543748515939178,-1,45
1.313300055532924,0.378523204869941,-1,45
-0.8246796700513581,-0.804159326609521,-1,45
-1.247614969155925,-0.197780305211222,-1,45
-1.541217718448792,-0.029558194824447603,1,45
-1.7970046728554472,0.559023786105815,1,45
-1.5097736415546488,0.929325156374984,1,45
0.07711262492561899,0.83949532912681,1,45
-1.0264050413745454,-0.6936804285442083,-1,45
-0.20544952172036038,-2.238047763230965,1,45
0.9889334589983474,0.26088508823299295,-1,45
-0.8503896030963983,-0.13161093554192396,1,45
0.2548657569053287,-0.7774981935224288,-1,45
-0.722787715516429,1.4530164783258432,1,45
-0.17686536648699774,1.699054417189991,-1,45
-0.4024316306548436,-0.09730427826550309,1,45
0.4519494629421322,1.482962966697044,-1,45
0.2504019756434611,-1.0299257260380732,1,45
2.3323923399977944,-1.1036479648667334,1,45
1.567954041028355,0.5372531774656774,1,45
0.5353786310247907,-0.6511975443472953,1,45
-1.7534673446624676,-0.32009005714836747,-1,45
-0.5495802265506449,1.0886972314255126,-1,45
-0.6727573722341362,0.8776094594350724,1,45
0.42321706277209353,-1.377954180222953,1,45
-1.2421770280948203,0.36253081828721806,1,45
-1.2676719327961288,0.8645920195732254,1,45
-1.1150898364698085,-0.6769001906569554,-1,45
1.3697128224039525,-0.4821895137646101,-1,45
-1.471132773262945,-0.1526528140755067,-1,45
1.2419656173093812,0.13305730124963763,-1,45
